epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,132.801,2.00308,1.40648,1.9579,0.4804,0.45329,0.35014,0.15514,4.1183,4.43346,3.47297,0.0017228,0.0017228,0.0017228
72,134.682,2.03742,1.42514,1.94476,0.45832,0.47405,0.35178,0.15469,4.06147,4.25174,3.28946,0.00171884,0.00171884,0.00171884
73,136.501,1.99874,1.39771,1.94551,0.50352,0.42561,0.35693,0.16863,3.92916,4.09572,3.22657,0.00171488,0.00171488,0.00171488
74,138.355,2.09596,1.46718,1.97454,0.50816,0.40138,0.32743,0.1551,3.94676,4.35418,3.31257,0.00171092,0.00171092,0.00171092
75,140.241,1.96226,1.332,1.94163,0.55052,0.37716,0.34769,0.15354,3.95058,4.18446,3.30243,0.00170696,0.00170696,0.00170696
76,142.046,2.10702,1.40946,1.95646,0.49948,0.38062,0.3282,0.14827,4.06879,4.37216,3.45467,0.001703,0.001703,0.001703
77,143.904,2.00777,1.3738,1.93381,0.4843,0.43599,0.33676,0.14157,4.08712,4.30465,3.48326,0.00169904,0.00169904,0.00169904
78,145.702,1.95074,1.34564,1.94538,0.43714,0.43599,0.31221,0.14516,4.1569,4.20158,3.57887,0.00169508,0.00169508,0.00169508
79,147.429,2.08375,1.40348,1.94991,0.47116,0.42561,0.3199,0.14325,4.13547,4.14322,3.66291,0.00169112,0.00169112,0.00169112
80,149.177,1.97035,1.32693,1.93994,0.48019,0.39792,0.34673,0.1586,3.95601,4.23252,3.34554,0.00168716,0.00168716,0.00168716
81,150.921,2.02395,1.39266,1.95128,0.49613,0.41869,0.35157,0.15431,4.04785,4.05824,3.43359,0.0016832,0.0016832,0.0016832
82,152.669,1.89815,1.31804,1.9157,0.52474,0.38205,0.34752,0.15252,4.12624,4.28468,3.58874,0.00167924,0.00167924,0.00167924
83,154.524,2.02774,1.34664,1.92956,0.52156,0.43599,0.3495,0.15439,4.40042,4.25766,3.87441,0.00167528,0.00167528,0.00167528
84,156.263,2.06829,1.36936,1.95442,0.54349,0.39135,0.35215,0.15133,4.32641,4.39963,3.70434,0.00167132,0.00167132,0.00167132
85,158.032,2.0316,1.4136,1.94545,0.46287,0.41522,0.34298,0.15237,4.30043,4.67189,3.71096,0.00166736,0.00166736,0.00166736
86,159.802,2.06466,1.39887,1.96001,0.55018,0.37024,0.33897,0.15623,4.33016,4.42196,3.709,0.0016634,0.0016634,0.0016634
87,161.577,1.92556,1.31833,1.92787,0.45441,0.4083,0.33239,0.15023,4.28366,4.34217,3.81147,0.00165944,0.00165944,0.00165944
88,163.311,1.93059,1.29919,1.92908,0.43597,0.47073,0.35152,0.16333,4.1807,4.3317,3.63616,0.00165548,0.00165548,0.00165548
89,165.099,1.96124,1.30374,1.91869,0.47696,0.41869,0.34412,0.153,4.22066,4.48295,3.62394,0.00165152,0.00165152,0.00165152
90,166.847,1.88141,1.31362,1.94152,0.55119,0.391,0.35576,0.16,4.09756,4.54384,3.45836,0.00164756,0.00164756,0.00164756
91,168.547,1.93641,1.33063,1.92496,0.60353,0.44637,0.41782,0.18083,4.16654,4.14301,3.47292,0.0016436,0.0016436,0.0016436
92,170.271,2.04623,1.35626,1.94187,0.52805,0.39877,0.36034,0.158,4.13913,4.50934,3.39631,0.00163964,0.00163964,0.00163964
93,172.125,1.93669,1.30265,1.92139,0.61615,0.37716,0.3625,0.15863,4.11689,4.15662,3.46701,0.00163568,0.00163568,0.00163568
94,173.829,1.84953,1.30345,1.90476,0.59087,0.44983,0.39936,0.17978,4.08294,4.00525,3.50691,0.00163172,0.00163172,0.00163172
95,175.622,1.98978,1.34941,1.93514,0.57552,0.47059,0.43267,0.19282,4.12527,3.81655,3.52489,0.00162776,0.00162776,0.00162776
96,177.473,1.98423,1.36408,1.93718,0.56038,0.46021,0.3978,0.17839,4.14238,3.88145,3.55392,0.0016238,0.0016238,0.0016238
97,179.411,1.94986,1.34952,1.91608,0.555,0.4083,0.37338,0.16475,4.1253,4.26454,3.4985,0.00161984,0.00161984,0.00161984
98,181.298,1.92994,1.30233,1.89661,0.59226,0.41522,0.39825,0.16015,4.14312,4.17689,3.40591,0.00161588,0.00161588,0.00161588
99,183.056,1.90398,1.26496,1.8956,0.55914,0.3564,0.32956,0.13522,4.14011,4.87967,3.43845,0.00161192,0.00161192,0.00161192
100,184.85,1.927,1.31467,1.89931,0.59346,0.34948,0.3535,0.16152,4.04805,4.70068,3.39437,0.00160796,0.00160796,0.00160796
101,186.73,1.95744,1.27883,1.92743,0.52466,0.38956,0.34924,0.15621,4.16982,4.51627,3.508,0.001604,0.001604,0.001604
102,188.472,1.93163,1.30943,1.90207,0.50079,0.42561,0.38457,0.17131,4.11085,4.36261,3.46772,0.00160004,0.00160004,0.00160004
