epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,3572.38,1.85231,1.81124,1.64437,0.27269,0.25606,0.17934,0.07772,0.06315,24.407,0.0577,0.0091288,0.0091288,0.0091288
90,3612.53,1.86415,1.92723,1.63685,0.25216,0.28374,0.16361,0.0618,0.06356,20.0699,0.05755,0.0091189,0.0091189,0.0091189
91,3652.18,1.77955,1.96841,1.59681,0.39379,0.34602,0.27822,0.1143,0.06079,5.72476,0.05595,0.009109,0.009109,0.009109
92,3692.18,1.81929,1.91615,1.67217,0.33817,0.31488,0.23587,0.09704,0.06475,7.80286,0.05855,0.0090991,0.0090991,0.0090991
93,3731.91,1.77669,1.91136,1.6192,0.32968,0.2699,0.19103,0.07717,0.06177,16.7375,0.05725,0.0090892,0.0090892,0.0090892
94,3771.38,1.84788,1.91529,1.63631,0.24235,0.23529,0.13739,0.06183,0.06187,36.7978,0.05783,0.0090793,0.0090793,0.0090793
95,3810.91,1.79661,1.90744,1.64045,0.3512,0.27346,0.25938,0.11269,0.06215,7.6096,0.05676,0.0090694,0.0090694,0.0090694
96,3851.12,1.79893,1.9137,1.63644,0.39893,0.30544,0.26056,0.10411,0.06389,6.83312,0.05817,0.0090595,0.0090595,0.0090595
97,3891.23,1.88283,1.99004,1.6652,0.32915,0.32526,0.23938,0.10198,0.06334,3.16182,0.05709,0.0090496,0.0090496,0.0090496
98,3930.8,1.87593,1.88374,1.64568,0.39279,0.35294,0.29155,0.12325,0.06228,1.61318,0.05839,0.0090397,0.0090397,0.0090397
99,3970.82,1.83835,1.97376,1.65975,0.43184,0.34948,0.30188,0.12615,0.06237,1.32201,0.05691,0.0090298,0.0090298,0.0090298
100,4010.46,1.82058,1.94392,1.63056,0.36736,0.38062,0.2991,0.12894,0.06071,1.52411,0.05613,0.0090199,0.0090199,0.0090199
101,4050.66,1.80632,1.85981,1.6008,0.37361,0.33227,0.27036,0.11833,0.06149,2.94787,0.05629,0.00901,0.00901,0.00901
102,4090.56,1.78842,1.92353,1.65246,0.39388,0.27433,0.23894,0.10041,0.06142,7.61546,0.05589,0.0090001,0.0090001,0.0090001
103,4130.29,1.83149,1.96218,1.63295,0.37708,0.34602,0.2811,0.11178,0.06394,5.09231,0.0578,0.0089902,0.0089902,0.0089902
104,4169.99,1.73828,1.80426,1.59318,0.39799,0.37716,0.32013,0.13445,0.06264,2.2743,0.0576,0.0089803,0.0089803,0.0089803
105,4210.22,1.76876,1.81604,1.57035,0.43483,0.35986,0.2922,0.12254,0.06072,4.14778,0.05609,0.0089704,0.0089704,0.0089704
106,4249.79,1.83132,1.83635,1.64229,0.31612,0.2526,0.22336,0.0991,0.06222,17.2445,0.05698,0.0089605,0.0089605,0.0089605
107,4289.46,1.87664,2.04668,1.65218,0.41292,0.3045,0.27937,0.11925,0.06124,17.2351,0.05609,0.0089506,0.0089506,0.0089506
108,4328.67,1.8003,1.83414,1.63009,0.46876,0.38408,0.31383,0.12766,0.062,0.4915,0.05827,0.0089407,0.0089407,0.0089407
109,4368.45,1.82057,1.96035,1.61821,0.43304,0.38754,0.32121,0.13374,0.06173,2.05401,0.05647,0.0089308,0.0089308,0.0089308
110,4408.05,1.85955,1.90381,1.66389,0.30439,0.24221,0.17938,0.07316,0.06324,16.9209,0.05755,0.0089209,0.0089209,0.0089209
111,4447.74,1.76265,1.76848,1.57292,0.43026,0.33218,0.29127,0.11623,0.06254,12.3933,0.05656,0.008911,0.008911,0.008911
112,4487.48,1.75518,1.91017,1.59259,0.34515,0.26644,0.23349,0.09611,0.06523,2.65889,0.05788,0.0089011,0.0089011,0.0089011
113,4527.28,1.7447,1.76673,1.60588,0.48855,0.39792,0.32712,0.13235,0.06184,2.48582,0.05674,0.0088912,0.0088912,0.0088912
114,4567.05,1.72823,1.78012,1.59565,0.44209,0.38754,0.3142,0.13683,0.0618,9.60954,0.05749,0.0088813,0.0088813,0.0088813
115,4607.23,1.8159,1.82505,1.6697,0.39311,0.30104,0.28127,0.11988,0.0643,11.503,0.05843,0.0088714,0.0088714,0.0088714
116,4647.33,1.69827,1.77026,1.56134,0.39611,0.33564,0.27436,0.11721,0.06082,8.35713,0.056,0.0088615,0.0088615,0.0088615
117,4687.38,1.77383,1.88077,1.63658,0.40829,0.36332,0.28321,0.12296,0.0608,11.8906,0.05637,0.0088516,0.0088516,0.0088516
118,4727.65,1.81174,1.81319,1.63497,0.43061,0.29758,0.29134,0.12942,0.06021,9.47658,0.05619,0.0088417,0.0088417,0.0088417
119,4767.33,1.77184,1.77046,1.62039,0.42835,0.33188,0.28115,0.11716,0.06057,8.43069,0.0566,0.0088318,0.0088318,0.0088318
120,4806.94,1.8137,1.93437,1.58518,0.38056,0.37024,0.29096,0.13445,0.06061,5.29291,0.05581,0.0088219,0.0088219,0.0088219
121,4846.45,1.76988,1.72016,1.61928,0.42736,0.35986,0.31889,0.13825,0.0609,3.16529,0.05575,0.008812,0.008812,0.008812
122,4886.55,1.70466,1.73489,1.58421,0.36368,0.29066,0.22641,0.10573,0.06099,16.1511,0.05594,0.0088021,0.0088021,0.0088021
123,4926.17,1.77121,1.75038,1.59049,0.36182,0.29066,0.25836,0.11359,0.0595,24.0849,0.05542,0.0087922,0.0087922,0.0087922
124,4965.85,1.7094,1.75912,1.52097,0.38466,0.38934,0.31624,0.13918,0.06063,2.10898,0.05603,0.0087823,0.0087823,0.0087823
125,5006.02,1.77807,1.83483,1.54402,0.38064,0.41522,0.31038,0.1277,0.06101,0.98341,0.05634,0.0087724,0.0087724,0.0087724
126,5046.22,1.71899,1.88113,1.53101,0.4223,0.39792,0.33717,0.14159,0.06154,0.95351,0.05661,0.0087625,0.0087625,0.0087625
127,5085.98,1.7947,1.8095,1.62179,0.50232,0.35274,0.33587,0.1475,0.05973,2.3293,0.05486,0.0087526,0.0087526,0.0087526
128,5126.17,1.75202,1.82712,1.57479,0.375,0.32872,0.27143,0.12422,0.05979,9.91263,0.05525,0.0087427,0.0087427,0.0087427
129,5166.35,1.67717,1.69767,1.53592,0.46098,0.30104,0.26532,0.11412,0.05994,20.7112,0.05616,0.0087328,0.0087328,0.0087328
130,5206.3,1.72713,1.71176,1.60632,0.46086,0.30104,0.2957,0.13351,0.05964,6.60034,0.05655,0.0087229,0.0087229,0.0087229
131,5246.11,1.70029,1.74331,1.54224,0.43073,0.32464,0.30454,0.13734,0.0603,4.02353,0.05553,0.008713,0.008713,0.008713
132,5285.7,1.65781,1.63825,1.54813,0.37481,0.32526,0.26345,0.1186,0.06079,13.9726,0.05668,0.0087031,0.0087031,0.0087031
133,5325.47,1.70719,1.82263,1.59309,0.4381,0.33564,0.27452,0.12389,0.06049,8.95409,0.05632,0.0086932,0.0086932,0.0086932
134,5364.96,1.78512,1.76616,1.58929,0.41879,0.34256,0.27861,0.11986,0.06113,7.05362,0.05594,0.0086833,0.0086833,0.0086833
135,5404.05,1.5832,1.69552,1.46651,0.38035,0.34948,0.29462,0.12887,0.06059,8.06321,0.05644,0.0086734,0.0086734,0.0086734
136,5443.56,1.67891,1.68587,1.54689,0.50458,0.38754,0.36027,0.15051,0.05963,3.22717,0.0558,0.0086635,0.0086635,0.0086635
137,5483.16,1.67639,1.65205,1.54949,0.49177,0.41852,0.35788,0.1536,0.06014,2.26181,0.05653,0.0086536,0.0086536,0.0086536
138,5522.62,1.651,1.78662,1.54156,0.46972,0.39792,0.35422,0.14695,0.06075,2.06595,0.0565,0.0086437,0.0086437,0.0086437
139,5562.01,1.65332,1.703,1.5231,0.46439,0.3564,0.34497,0.14742,0.06117,4.76179,0.05725,0.0086338,0.0086338,0.0086338
140,5601.71,1.70496,1.66535,1.5497,0.42554,0.36332,0.33243,0.14821,0.05945,6.58619,0.05511,0.0086239,0.0086239,0.0086239
141,5641.11,1.69953,1.74325,1.55225,0.42311,0.39845,0.34603,0.14744,0.05978,5.55709,0.05651,0.008614,0.008614,0.008614
142,5680.82,1.71022,1.70782,1.5609,0.42465,0.44637,0.36267,0.15454,0.05951,7.79795,0.05505,0.0086041,0.0086041,0.0086041
143,5721.14,1.65885,1.68027,1.52589,0.42165,0.40112,0.33016,0.14014,0.06087,5.93043,0.05645,0.0085942,0.0085942,0.0085942
144,5760.88,1.64871,1.64402,1.52887,0.44355,0.39792,0.33594,0.1451,0.05938,3.49479,0.05532,0.0085843,0.0085843,0.0085843
145,5800.28,1.62058,1.57251,1.50266,0.50995,0.33847,0.33496,0.1436,0.05955,4.69048,0.05478,0.0085744,0.0085744,0.0085744
146,5839.77,1.67134,1.68377,1.51127,0.40511,0.33218,0.30364,0.13154,0.05906,12.6181,0.05463,0.0085645,0.0085645,0.0085645
147,5879.17,1.61654,1.75252,1.50441,0.43623,0.38822,0.34288,0.1546,0.05891,3.44111,0.05406,0.0085546,0.0085546,0.0085546
148,5918.78,1.69562,1.64256,1.52294,0.41337,0.39446,0.33809,0.15263,0.05845,6.25353,0.05467,0.0085447,0.0085447,0.0085447
149,5958.32,1.67885,1.61337,1.50997,0.5045,0.34602,0.36989,0.15768,0.0592,8.13596,0.05469,0.0085348,0.0085348,0.0085348
150,5998.58,1.61995,1.6392,1.45401,0.44126,0.35986,0.31732,0.13265,0.05986,13.576,0.05531,0.0085249,0.0085249,0.0085249
151,6038.11,1.64275,1.60779,1.53005,0.43934,0.3737,0.32144,0.13741,0.06056,7.90015,0.05577,0.008515,0.008515,0.008515
152,6078.54,1.64547,1.67053,1.5219,0.45383,0.37024,0.33303,0.14589,0.06022,5.83532,0.05564,0.0085051,0.0085051,0.0085051
153,6118.53,1.63795,1.65145,1.4769,0.41299,0.39792,0.31319,0.13572,0.06004,9.87319,0.05522,0.0084952,0.0084952,0.0084952
154,6158.72,1.68698,1.66705,1.53249,0.43563,0.40138,0.32921,0.13808,0.0599,11.7222,0.05557,0.0084853,0.0084853,0.0084853
155,6198.19,1.62509,1.6346,1.51294,0.43781,0.42215,0.34841,0.14813,0.05871,8.65081,0.05491,0.0084754,0.0084754,0.0084754
156,6238.09,1.73444,1.66398,1.51649,0.4138,0.43599,0.33417,0.14503,0.05991,11.422,0.05569,0.0084655,0.0084655,0.0084655
157,6277.86,1.62004,1.51393,1.48892,0.42906,0.47059,0.34882,0.1494,0.0605,4.39794,0.05612,0.0084556,0.0084556,0.0084556
158,6317.55,1.66162,1.56272,1.49995,0.40652,0.36332,0.29924,0.12916,0.06135,8.76794,0.05672,0.0084457,0.0084457,0.0084457
159,6357.18,1.60698,1.61181,1.50642,0.44762,0.33564,0.30747,0.13664,0.06024,9.41643,0.05576,0.0084358,0.0084358,0.0084358
160,6397.01,1.57573,1.58621,1.45936,0.40552,0.34602,0.29018,0.12927,0.06032,10.6336,0.05604,0.0084259,0.0084259,0.0084259
161,6436.65,1.62607,1.63029,1.49597,0.39105,0.38062,0.31291,0.14562,0.05877,6.97216,0.05463,0.008416,0.008416,0.008416
162,6476.32,1.5608,1.60902,1.46676,0.39207,0.39792,0.31955,0.14302,0.05934,5.06665,0.05533,0.0084061,0.0084061,0.0084061
163,6515.97,1.67552,1.70373,1.51538,0.44048,0.40044,0.34243,0.15322,0.05908,4.43521,0.05511,0.0083962,0.0083962,0.0083962
164,6555.21,1.59094,1.54928,1.43489,0.47094,0.38754,0.36933,0.16823,0.05831,3.94392,0.05477,0.0083863,0.0083863,0.0083863
165,6594.75,1.53823,1.49408,1.43477,0.48939,0.37024,0.36339,0.16242,0.05793,5.86863,0.05491,0.0083764,0.0083764,0.0083764
166,6633.87,1.63634,1.54622,1.47355,0.42574,0.43945,0.35977,0.16512,0.0581,5.83287,0.05515,0.0083665,0.0083665,0.0083665
167,6673.13,1.6208,1.61748,1.49013,0.46585,0.37716,0.36732,0.16498,0.05787,7.10878,0.05538,0.0083566,0.0083566,0.0083566
168,6712.35,1.63063,1.52332,1.49387,0.48165,0.38408,0.35355,0.15787,0.05842,9.65631,0.05587,0.0083467,0.0083467,0.0083467
169,6751.5,1.59748,1.50838,1.43422,0.44542,0.36332,0.32148,0.14439,0.05918,12.3801,0.05614,0.0083368,0.0083368,0.0083368
170,6790.76,1.54953,1.49478,1.45872,0.4604,0.34602,0.3373,0.15602,0.05886,10.4475,0.0559,0.0083269,0.0083269,0.0083269
171,6829.91,1.59916,1.5484,1.46109,0.47458,0.38062,0.36079,0.16524,0.05823,8.24224,0.05538,0.008317,0.008317,0.008317
172,6869.06,1.57236,1.53431,1.48123,0.46577,0.38754,0.35544,0.16822,0.05839,4.28862,0.05521,0.0083071,0.0083071,0.0083071
173,6908.17,1.52265,1.63294,1.44325,0.50382,0.36678,0.35228,0.16274,0.05863,4.00319,0.05544,0.0082972,0.0082972,0.0082972
174,6948.23,1.60254,1.56694,1.44174,0.44892,0.41522,0.34105,0.16129,0.05896,5.61172,0.05575,0.0082873,0.0082873,0.0082873
175,6988.86,1.46851,1.47775,1.42648,0.47498,0.41176,0.35457,0.17052,0.05804,6.10072,0.05557,0.0082774,0.0082774,0.0082774
176,7029.28,1.52184,1.49013,1.47362,0.46469,0.4083,0.35017,0.16294,0.05776,6.13313,0.05514,0.0082675,0.0082675,0.0082675
177,7069.57,1.57505,1.55206,1.50185,0.42967,0.4171,0.3452,0.15674,0.05858,8.53794,0.05551,0.0082576,0.0082576,0.0082576
178,7110.17,1.5504,1.50636,1.4478,0.49321,0.40138,0.34799,0.16537,0.05762,4.48735,0.05467,0.0082477,0.0082477,0.0082477
179,7150.78,1.53927,1.50644,1.42611,0.50766,0.38062,0.35404,0.16943,0.05847,4.48096,0.05521,0.0082378,0.0082378,0.0082378
