epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
86,35305.2,1.37942,1.15028,1.27076,0.68701,0.5963,0.64967,0.41769,2.30533,1.30745,2.40824,0.0091585,0.0091585,0.0091585
87,35674.1,1.37485,1.1492,1.27005,0.68754,0.59708,0.64999,0.41773,2.30475,1.30795,2.40805,0.0091486,0.0091486,0.0091486
88,36065,1.38006,1.15501,1.27316,0.68612,0.59851,0.65018,0.41793,2.30426,1.30716,2.40721,0.0091387,0.0091387,0.0091387
89,36408.6,1.3745,1.14822,1.26884,0.68743,0.59783,0.65013,0.41784,2.30366,1.30717,2.40618,0.0091288,0.0091288,0.0091288
90,36757.8,1.37615,1.15261,1.26985,0.68761,0.59804,0.65039,0.41814,2.30361,1.30703,2.40674,0.0091189,0.0091189,0.0091189
91,37100.7,1.37753,1.15442,1.26901,0.68852,0.59681,0.65042,0.4182,2.30296,1.3065,2.40521,0.009109,0.009109,0.009109
92,37493.5,1.37342,1.14903,1.26483,0.69095,0.59627,0.6508,0.41825,2.30269,1.30692,2.4038,0.0090991,0.0090991,0.0090991
93,37866.2,1.37182,1.14765,1.26674,0.69072,0.59584,0.65086,0.41854,2.3022,1.30733,2.403,0.0090892,0.0090892,0.0090892
94,38257.9,1.37266,1.15239,1.26885,0.69015,0.59655,0.65088,0.4185,2.30153,1.30679,2.40308,0.0090793,0.0090793,0.0090793
95,38628.3,1.37295,1.14904,1.26736,0.688,0.59732,0.65075,0.41851,2.3012,1.3065,2.40205,0.0090694,0.0090694,0.0090694
96,39020.4,1.3748,1.14932,1.26715,0.68952,0.59705,0.6509,0.41875,2.3007,1.30635,2.40152,0.0090595,0.0090595,0.0090595
97,39367.2,1.37311,1.14497,1.26559,0.68939,0.59688,0.6509,0.41897,2.3008,1.30612,2.40223,0.0090496,0.0090496,0.0090496
98,39750.3,1.37127,1.14747,1.26578,0.6886,0.59722,0.65101,0.41911,2.30024,1.30661,2.40009,0.0090397,0.0090397,0.0090397
99,40118.6,1.37232,1.14784,1.26649,0.68778,0.59775,0.65104,0.41912,2.29957,1.3067,2.39892,0.0090298,0.0090298,0.0090298
100,40521.5,1.37143,1.14648,1.26495,0.68894,0.59792,0.65165,0.41926,2.2992,1.30688,2.39826,0.0090199,0.0090199,0.0090199
101,40966.1,1.37058,1.14599,1.2626,0.68864,0.59752,0.65127,0.41934,2.29869,1.30683,2.3974,0.00901,0.00901,0.00901
102,41333.3,1.36669,1.1439,1.26546,0.68924,0.59738,0.65127,0.41936,2.29818,1.30652,2.39568,0.0090001,0.0090001,0.0090001
103,41692.9,1.37097,1.14446,1.26504,0.68884,0.59753,0.65144,0.41948,2.29812,1.3064,2.39573,0.0089902,0.0089902,0.0089902
104,42077.3,1.36766,1.14081,1.26217,0.68899,0.59689,0.65119,0.41944,2.29774,1.30667,2.39448,0.0089803,0.0089803,0.0089803
105,42469.2,1.36588,1.14029,1.26145,0.6892,0.59682,0.65128,0.41951,2.29787,1.30652,2.39414,0.0089704,0.0089704,0.0089704
106,42826.5,1.36629,1.14049,1.26249,0.68924,0.59732,0.65119,0.41962,2.29767,1.3063,2.39337,0.0089605,0.0089605,0.0089605
107,43275.9,1.36253,1.13913,1.26248,0.68915,0.59715,0.65137,0.41969,2.29747,1.30601,2.39215,0.0089506,0.0089506,0.0089506
108,43753.9,1.36695,1.14323,1.26378,0.68905,0.59766,0.6513,0.41979,2.29716,1.30583,2.39074,0.0089407,0.0089407,0.0089407
109,44194.6,1.37198,1.14501,1.26507,0.68978,0.59762,0.65172,0.41991,2.29701,1.30553,2.38925,0.0089308,0.0089308,0.0089308
110,44627.1,1.36532,1.1377,1.25963,0.68983,0.59766,0.65184,0.41988,2.29677,1.30558,2.38804,0.0089209,0.0089209,0.0089209
111,45009.8,1.36359,1.13941,1.26015,0.69062,0.59728,0.6519,0.4199,2.29619,1.30555,2.38656,0.008911,0.008911,0.008911
112,45367,1.36617,1.14606,1.26313,0.69099,0.59716,0.65173,0.42005,2.29602,1.30553,2.38698,0.0089011,0.0089011,0.0089011
113,45774,1.3635,1.13757,1.26081,0.69115,0.59753,0.65176,0.4202,2.29596,1.30544,2.38531,0.0088912,0.0088912,0.0088912
114,46182.1,1.36329,1.13859,1.25922,0.69038,0.59843,0.65182,0.42024,2.29545,1.30556,2.38394,0.0088813,0.0088813,0.0088813
115,46623.9,1.35745,1.13764,1.25731,0.69062,0.59834,0.65184,0.42039,2.29517,1.30523,2.38273,0.0088714,0.0088714,0.0088714
116,47021.3,1.3622,1.13564,1.25952,0.69096,0.59832,0.65194,0.42046,2.29459,1.30525,2.38036,0.0088615,0.0088615,0.0088615
117,47363.8,1.36082,1.1331,1.25767,0.69126,0.59804,0.65196,0.42039,2.29418,1.30537,2.37917,0.0088516,0.0088516,0.0088516
118,47730.2,1.36053,1.13373,1.25629,0.69096,0.59817,0.65198,0.42051,2.2939,1.30524,2.37767,0.0088417,0.0088417,0.0088417
119,48079.1,1.35873,1.13353,1.25636,0.69109,0.59826,0.65201,0.42056,2.29355,1.30517,2.37691,0.0088318,0.0088318,0.0088318
120,48495.7,1.35733,1.13617,1.25502,0.69088,0.59796,0.652,0.42057,2.29314,1.30527,2.37535,0.0088219,0.0088219,0.0088219
121,48942.5,1.36057,1.1367,1.25689,0.69163,0.59757,0.65199,0.42057,2.29276,1.30527,2.37486,0.008812,0.008812,0.008812
122,49326.5,1.3583,1.13235,1.25507,0.69143,0.59734,0.652,0.42056,2.29223,1.30507,2.37449,0.0088021,0.0088021,0.0088021
123,49701.2,1.35589,1.13123,1.25522,0.69156,0.5974,0.65231,0.42078,2.29187,1.30499,2.37365,0.0087922,0.0087922,0.0087922
124,50083.2,1.3554,1.13108,1.25506,0.6922,0.59643,0.65233,0.42093,2.29165,1.30415,2.3729,0.0087823,0.0087823,0.0087823
125,50510.9,1.35384,1.12855,1.25293,0.69073,0.59732,0.65237,0.42099,2.29121,1.30468,2.37146,0.0087724,0.0087724,0.0087724
126,50900.5,1.35442,1.13127,1.25551,0.69218,0.59562,0.65217,0.42097,2.29079,1.30457,2.37026,0.0087625,0.0087625,0.0087625
127,51281.8,1.35554,1.12809,1.25555,0.69254,0.59557,0.65235,0.42113,2.29033,1.30428,2.36993,0.0087526,0.0087526,0.0087526
128,51652.1,1.36008,1.1352,1.25858,0.69339,0.59464,0.65247,0.42125,2.29001,1.30376,2.3684,0.0087427,0.0087427,0.0087427
129,52024.8,1.35465,1.12921,1.25362,0.69368,0.5943,0.65253,0.4212,2.28977,1.30404,2.3656,0.0087328,0.0087328,0.0087328
130,52448,1.35529,1.13089,1.25367,0.6938,0.59455,0.65237,0.42128,2.28937,1.30398,2.36464,0.0087229,0.0087229,0.0087229
131,52859,1.35272,1.12793,1.25091,0.69429,0.59379,0.65221,0.42137,2.28896,1.30407,2.36247,0.008713,0.008713,0.008713
132,53220,1.35518,1.12373,1.2533,0.69444,0.59383,0.65222,0.42149,2.28889,1.30435,2.36158,0.0087031,0.0087031,0.0087031
133,53600.7,1.35316,1.12962,1.25331,0.69297,0.59519,0.65242,0.42164,2.28869,1.30379,2.35996,0.0086932,0.0086932,0.0086932
134,53998,1.35494,1.12965,1.25328,0.6935,0.59417,0.65222,0.42174,2.28825,1.30369,2.35847,0.0086833,0.0086833,0.0086833
135,54486.8,1.34627,1.12303,1.25054,0.69393,0.59419,0.65235,0.42196,2.28778,1.30377,2.35648,0.0086734,0.0086734,0.0086734
136,54935.6,1.35419,1.12477,1.25101,0.69372,0.59427,0.6523,0.42196,2.28744,1.3036,2.35508,0.0086635,0.0086635,0.0086635
137,55261.1,1.35145,1.12928,1.25252,0.69231,0.59549,0.65251,0.42216,2.28713,1.3034,2.35283,0.0086536,0.0086536,0.0086536
138,55568.4,1.35224,1.12833,1.25094,0.69284,0.59524,0.65246,0.42205,2.28706,1.30299,2.35158,0.0086437,0.0086437,0.0086437
139,55897.4,1.3495,1.12751,1.24894,0.6919,0.59643,0.65245,0.42204,2.28693,1.30278,2.34968,0.0086338,0.0086338,0.0086338
140,56281.3,1.35083,1.12596,1.25142,0.69245,0.59643,0.65279,0.42215,2.28693,1.30258,2.34847,0.0086239,0.0086239,0.0086239
141,56773.8,1.35281,1.12467,1.25089,0.69157,0.59775,0.65253,0.42228,2.28684,1.3019,2.34698,0.008614,0.008614,0.008614
142,57252.2,1.35515,1.12956,1.25426,0.69114,0.59792,0.65264,0.42236,2.2868,1.30144,2.34658,0.0086041,0.0086041,0.0086041
143,57695.6,1.35053,1.12665,1.25043,0.69176,0.59736,0.65279,0.42255,2.28671,1.30068,2.34545,0.0085942,0.0085942,0.0085942
144,58141.8,1.34746,1.1208,1.24955,0.69166,0.59689,0.65266,0.42251,2.2869,1.30054,2.3449,0.0085843,0.0085843,0.0085843
145,58511.9,1.3472,1.11778,1.24715,0.69038,0.59813,0.65274,0.42266,2.28664,1.30018,2.34412,0.0085744,0.0085744,0.0085744
146,58924.6,1.34613,1.12321,1.24734,0.6907,0.59834,0.6526,0.42251,2.28642,1.29995,2.3428,0.0085645,0.0085645,0.0085645
147,59315.3,1.34596,1.12175,1.24787,0.6908,0.59804,0.65276,0.42259,2.28636,1.29962,2.34245,0.0085546,0.0085546,0.0085546
148,59710.4,1.34573,1.12205,1.24811,0.69051,0.59809,0.65291,0.42262,2.28611,1.29906,2.34147,0.0085447,0.0085447,0.0085447
149,60071.3,1.34398,1.11867,1.2449,0.68947,0.59925,0.65305,0.42274,2.28595,1.2988,2.34021,0.0085348,0.0085348,0.0085348
150,60443.4,1.35052,1.12433,1.24899,0.69058,0.59895,0.65307,0.42271,2.28606,1.29841,2.33967,0.0085249,0.0085249,0.0085249
151,60840.4,1.3477,1.12139,1.2488,0.6903,0.59821,0.65293,0.42258,2.28617,1.29791,2.33937,0.008515,0.008515,0.008515
152,61189.4,1.34626,1.12228,1.24854,0.69188,0.59745,0.65307,0.42272,2.28599,1.29736,2.33846,0.0085051,0.0085051,0.0085051
153,61565.3,1.34873,1.12333,1.24877,0.6909,0.59844,0.65318,0.42287,2.28566,1.29732,2.33768,0.0084952,0.0084952,0.0084952
154,62004.6,1.3445,1.11894,1.24709,0.6925,0.59681,0.65315,0.42279,2.28567,1.29696,2.33706,0.0084853,0.0084853,0.0084853
155,62461.2,1.34816,1.12407,1.2482,0.69177,0.59766,0.65338,0.42304,2.28553,1.29654,2.33714,0.0084754,0.0084754,0.0084754
156,62844.9,1.34925,1.12114,1.24779,0.69177,0.59757,0.65316,0.42307,2.28551,1.29626,2.33678,0.0084655,0.0084655,0.0084655
157,63271.2,1.34556,1.12093,1.24776,0.69212,0.5967,0.65309,0.42325,2.28511,1.29598,2.33544,0.0084556,0.0084556,0.0084556
158,63633.6,1.34679,1.1202,1.24794,0.69231,0.59698,0.65316,0.42333,2.28482,1.29569,2.33458,0.0084457,0.0084457,0.0084457
159,64010.2,1.34162,1.1136,1.24367,0.69268,0.59706,0.65307,0.42341,2.28483,1.29563,2.3342,0.0084358,0.0084358,0.0084358
160,64558.5,1.34353,1.11587,1.24479,0.69304,0.59719,0.6532,0.42337,2.28432,1.29552,2.33253,0.0084259,0.0084259,0.0084259
161,64939.3,1.34879,1.12016,1.24546,0.69077,0.59864,0.65331,0.42349,2.28377,1.29541,2.33269,0.008416,0.008416,0.008416
162,65374.9,1.34252,1.11878,1.24531,0.69274,0.59694,0.65316,0.42353,2.28331,1.29535,2.3314,0.0084061,0.0084061,0.0084061
163,65836.9,1.34135,1.11392,1.24385,0.69215,0.59732,0.65332,0.42367,2.28312,1.29487,2.33032,0.0083962,0.0083962,0.0083962
164,66245,1.34511,1.12019,1.24541,0.69185,0.59834,0.65334,0.42378,2.28283,1.29495,2.32989,0.0083863,0.0083863,0.0083863
165,66611.6,1.33908,1.11426,1.24273,0.69079,0.59834,0.65338,0.42388,2.28237,1.29442,2.32928,0.0083764,0.0083764,0.0083764
166,67087.6,1.34446,1.11872,1.24479,0.69114,0.59796,0.65341,0.42398,2.28202,1.29409,2.32722,0.0083665,0.0083665,0.0083665
