epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,41798.1,1.38383,1.15561,1.26447,0.6955,0.59243,0.6463,0.41455,2.31781,1.31601,2.34348,0.00942085,0.00942085,0.00942085
119,42143,1.38097,1.15486,1.26331,0.69604,0.59214,0.64619,0.4146,2.31761,1.31562,2.34221,0.0094159,0.0094159,0.0094159
120,42457.1,1.37934,1.15779,1.26211,0.69594,0.59187,0.64625,0.41475,2.31692,1.31594,2.3402,0.00941095,0.00941095,0.00941095
121,42814.1,1.38138,1.15586,1.26252,0.69605,0.59187,0.64624,0.41478,2.3167,1.31553,2.33848,0.009406,0.009406,0.009406
122,43139.8,1.37928,1.15227,1.26272,0.69426,0.59289,0.6463,0.41483,2.3161,1.31521,2.33756,0.00940105,0.00940105,0.00940105
123,43467.3,1.37988,1.15374,1.26289,0.69425,0.59285,0.64624,0.41496,2.31585,1.31523,2.33627,0.0093961,0.0093961,0.0093961
124,43790.1,1.37822,1.15423,1.26273,0.69537,0.59217,0.64638,0.41504,2.31555,1.31489,2.33515,0.00939115,0.00939115,0.00939115
125,44111,1.3766,1.14875,1.26013,0.69588,0.59221,0.64648,0.41513,2.31544,1.31499,2.33492,0.0093862,0.0093862,0.0093862
126,44440.6,1.37922,1.15576,1.2642,0.69632,0.59209,0.64659,0.41516,2.31512,1.31495,2.33252,0.00938125,0.00938125,0.00938125
127,44753.4,1.37864,1.1498,1.26247,0.69643,0.59221,0.64682,0.41507,2.31491,1.3143,2.33124,0.0093763,0.0093763,0.0093763
128,45101.9,1.38213,1.15727,1.26435,0.69616,0.59217,0.64669,0.41525,2.31451,1.31385,2.32862,0.00937135,0.00937135,0.00937135
129,45425.1,1.37579,1.1511,1.25946,0.69652,0.59251,0.64686,0.41537,2.31405,1.3138,2.32711,0.0093664,0.0093664,0.0093664
130,45783.8,1.37666,1.15101,1.26082,0.69675,0.59217,0.64689,0.4155,2.31373,1.31355,2.32529,0.00936145,0.00936145,0.00936145
131,46110.4,1.37601,1.14782,1.26,0.69587,0.59264,0.64695,0.41564,2.31361,1.31359,2.32396,0.0093565,0.0093565,0.0093565
132,46451.6,1.37468,1.14687,1.25977,0.69585,0.59217,0.64706,0.41553,2.31277,1.3133,2.32217,0.00935155,0.00935155,0.00935155
133,46847.3,1.37372,1.14897,1.26159,0.69716,0.59145,0.64706,0.41559,2.31252,1.3131,2.32096,0.0093466,0.0093466,0.0093466
134,47216.5,1.37503,1.15114,1.25967,0.69734,0.59107,0.64711,0.41568,2.31171,1.31262,2.31952,0.00934165,0.00934165,0.00934165
135,47537.9,1.3666,1.14369,1.25559,0.6952,0.59234,0.64703,0.41573,2.31144,1.31257,2.31809,0.0093367,0.0093367,0.0093367
136,47884.7,1.37532,1.14579,1.25872,0.69579,0.59243,0.64723,0.41589,2.31073,1.31217,2.31621,0.00933175,0.00933175,0.00933175
137,48219.7,1.37135,1.14975,1.25818,0.69642,0.5927,0.64729,0.41586,2.31041,1.31167,2.31456,0.0093268,0.0093268,0.0093268
138,48549.7,1.37256,1.14619,1.25626,0.69688,0.59328,0.64769,0.41606,2.30991,1.31184,2.31262,0.00932185,0.00932185,0.00932185
139,48863.1,1.36936,1.14641,1.25521,0.69681,0.59319,0.6479,0.41627,2.30933,1.31144,2.31027,0.0093169,0.0093169,0.0093169
140,49194,1.37187,1.14685,1.25909,0.69753,0.5921,0.64776,0.41647,2.30864,1.31052,2.30791,0.00931195,0.00931195,0.00931195
