                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     36,                 1.8807,                 2.2982,                 1.5925,                 1.7877,                 2.4853,                 1.4505,                0.22367,                0.14187,                0.09641,                0.03732,                0.06941,                 5.4723,                0.06198,                0.07125,                 1.6546,                 0.0585,              0.0096634,              0.0096634,              0.0096634
                     37,                  1.971,                  2.142,                 1.6495,                  1.897,                 2.4025,                 1.5056,                0.21554,                0.08997,                0.08419,                0.03043,                0.06936,                 1.7038,                0.06274,                0.07167,                0.52511,                0.05866,              0.0096535,              0.0096535,              0.0096535
                     38,                 2.0404,                 2.3286,                  1.713,                 1.9606,                  2.583,                 1.5306,                0.05583,                 0.0692,                0.01633,                0.00576,                  0.074,                 36.166,                0.06517,                0.07039,                 13.391,                0.05804,              0.0096436,              0.0096436,              0.0096436
                     39,                   1.93,                 2.3241,                 1.6724,                 1.8358,                 2.5367,                 1.5021,                0.18839,                0.13841,                0.10158,                 0.0393,                0.06574,                 5.3203,                0.06096,                 0.0692,                 1.4661,                0.05675,              0.0096337,              0.0096337,              0.0096337
                     40,                 1.8836,                 2.2022,                 1.5915,                 1.8624,                 2.4253,                 1.4597,                0.16203,                0.13495,                0.07556,                 0.0328,                0.06937,                 4.9769,                0.06264,                0.07208,                 2.4382,                0.05737,              0.0096238,              0.0096238,              0.0096238
                     41,                 1.7802,                 2.1079,                 1.5313,                 1.7382,                 2.3093,                 1.3817,                 0.1693,                0.08651,                0.06596,                0.03147,                0.06947,                 5.2538,                0.06397,                0.07174,                 3.1227,                0.05763,              0.0096139,              0.0096139,              0.0096139
                     42,                 1.8158,                 2.1806,                 1.5859,                 1.7917,                 2.4183,                 1.4686,                0.23624,                0.18685,                0.12702,                0.05342,                0.06572,                 15.814,                0.06131,                0.06802,                 3.9393,                0.05675,               0.009604,               0.009604,               0.009604
                     43,                 1.7842,                 2.0675,                 1.6022,                 1.7656,                 2.3404,                 1.4841,                0.20814,                0.11419,                0.08492,                0.03051,                0.06972,                 15.927,                0.06314,                0.07119,                 4.4934,                0.05932,              0.0095941,              0.0095941,              0.0095941
                     44,                 1.8955,                 2.1078,                 1.6373,                 1.8726,                 2.3829,                 1.4998,                0.25013,                0.25952,                0.14235,                0.05673,                0.06577,                  1.923,                0.06285,                0.07074,                0.79987,                0.05865,              0.0095842,              0.0095842,              0.0095842
                     45,                 1.9163,                 2.1905,                 1.7329,                 1.8798,                 2.4745,                 1.5668,                0.27407,                0.21107,                0.15546,                0.06056,                0.06574,                 2.7131,                0.06031,                 0.0711,                 0.7084,                0.05793,              0.0095743,              0.0095743,              0.0095743
