epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
141,3105.8,1.43551,1.29076,1.30603,0.43733,0.44637,0.36384,0.16087,0.2432,32.3509,0.21031,0.008614,0.008614,0.008614
142,3127.83,1.41852,1.2499,1.2904,0.54509,0.47751,0.43001,0.19147,0.24076,0.34524,0.20394,0.0086041,0.0086041,0.0086041
143,3148.42,1.42889,1.22625,1.28452,0.51182,0.44291,0.3985,0.17158,0.23779,0.55379,0.20575,0.0085942,0.0085942,0.0085942
144,3169.22,1.41321,1.23319,1.28091,0.45677,0.44515,0.38645,0.16082,0.2451,2.87184,0.21068,0.0085843,0.0085843,0.0085843
145,3189.77,1.39355,1.23334,1.29663,0.49097,0.43253,0.40723,0.18194,0.23674,1.41987,0.20592,0.0085744,0.0085744,0.0085744
146,3210.22,1.42165,1.20515,1.28781,0.45998,0.42215,0.32943,0.13742,0.25265,0.32412,0.2138,0.0085645,0.0085645,0.0085645
147,3233.65,1.40952,1.23817,1.27924,0.5033,0.3927,0.33866,0.14694,0.24466,48.1548,0.21239,0.0085546,0.0085546,0.0085546
148,3255.69,1.38809,1.19277,1.26482,0.42853,0.391,0.35211,0.14911,0.25027,5.70777,0.21011,0.0085447,0.0085447,0.0085447
149,3276.26,1.39359,1.19477,1.27132,0.45695,0.41522,0.36629,0.16796,0.23968,0.84257,0.20734,0.0085348,0.0085348,0.0085348
150,3298.72,1.41843,1.23517,1.28551,0.57575,0.38754,0.39215,0.1709,0.25357,3.37133,0.21573,0.0085249,0.0085249,0.0085249
151,3319.75,1.42852,1.21478,1.28318,0.53805,0.4083,0.40909,0.1648,0.24549,5.34205,0.20941,0.008515,0.008515,0.008515
152,3342.18,1.34966,1.14947,1.25962,0.5402,0.47059,0.41072,0.19081,0.24049,3.86934,0.20602,0.0085051,0.0085051,0.0085051
153,3365.68,1.39235,1.18873,1.26275,0.54809,0.391,0.38489,0.16553,0.2418,0.23421,0.20662,0.0084952,0.0084952,0.0084952
154,3388.97,1.44165,1.1955,1.25685,0.45506,0.43599,0.3299,0.14599,0.24814,82.3645,0.21524,0.0084853,0.0084853,0.0084853
155,3411.12,1.39529,1.16697,1.25902,0.39797,0.43599,0.34645,0.16153,0.24005,16.8883,0.2072,0.0084754,0.0084754,0.0084754
156,3431.67,1.40376,1.1791,1.26669,0.46202,0.43386,0.3649,0.17401,0.24078,1.28137,0.20524,0.0084655,0.0084655,0.0084655
157,3452.21,1.35812,1.15148,1.25455,0.52776,0.42907,0.40028,0.18586,0.23628,0.77065,0.20325,0.0084556,0.0084556,0.0084556
158,3473.5,1.39086,1.16704,1.2456,0.49886,0.46501,0.38867,0.16981,0.24137,5.42536,0.2099,0.0084457,0.0084457,0.0084457
159,3495.35,1.4428,1.19224,1.26328,0.50576,0.42215,0.36282,0.15547,0.24475,9.91358,0.20894,0.0084358,0.0084358,0.0084358
160,3518.45,1.3789,1.16754,1.26388,0.42964,0.4083,0.33462,0.15113,0.23801,71.9429,0.20816,0.0084259,0.0084259,0.0084259
161,3541.82,1.37352,1.15357,1.26297,0.51597,0.45329,0.38608,0.17026,0.23563,83.9327,0.20772,0.008416,0.008416,0.008416
162,3563.78,1.38268,1.16993,1.26808,0.52218,0.47059,0.40694,0.16595,0.2464,3.17742,0.21134,0.0084061,0.0084061,0.0084061
163,3586.3,1.35116,1.14649,1.25728,0.54224,0.48366,0.421,0.17386,0.24505,17.1378,0.21368,0.0083962,0.0083962,0.0083962
164,3608.22,1.31507,1.13609,1.22616,0.52868,0.50519,0.41431,0.18056,0.24752,5.0567,0.2118,0.0083863,0.0083863,0.0083863
165,3628.89,1.37531,1.13212,1.25531,0.51198,0.45675,0.39522,0.17681,0.23675,1.89285,0.20325,0.0083764,0.0083764,0.0083764
166,3650.79,1.32356,1.09775,1.24839,0.51147,0.39792,0.35748,0.15803,0.25164,2.98592,0.21453,0.0083665,0.0083665,0.0083665
167,3672.83,1.37352,1.15083,1.25768,0.50472,0.43945,0.39084,0.1727,0.24383,3.63104,0.2032,0.0083566,0.0083566,0.0083566
168,3694.11,1.29625,1.09223,1.22254,0.49,0.45213,0.3674,0.15727,0.24053,18.7655,0.20748,0.0083467,0.0083467,0.0083467
169,3715.5,1.34099,1.0971,1.21446,0.48794,0.42907,0.39066,0.16796,0.24573,0.69106,0.21199,0.0083368,0.0083368,0.0083368
170,3737.06,1.36837,1.10766,1.23322,0.50082,0.38408,0.35016,0.14438,0.24614,38.6378,0.21233,0.0083269,0.0083269,0.0083269
171,3757.35,1.31386,1.10493,1.22329,0.5297,0.44038,0.39035,0.166,0.24172,7.35653,0.21096,0.008317,0.008317,0.008317
172,3779.23,1.33968,1.08967,1.22985,0.49115,0.50173,0.38453,0.16735,0.24758,7.11693,0.21273,0.0083071,0.0083071,0.0083071
173,3799.3,1.36394,1.10622,1.23966,0.53867,0.44291,0.40262,0.18208,0.24449,8.61599,0.21013,0.0082972,0.0082972,0.0082972
174,3820.65,1.36091,1.13716,1.24573,0.4391,0.36299,0.30196,0.15237,0.23662,98.5022,0.20351,0.0082873,0.0082873,0.0082873
175,3842.33,1.349,1.14388,1.25212,0.32883,0.43399,0.25931,0.12916,0.23913,53.3724,0.20302,0.0082774,0.0082774,0.0082774
176,3862.99,1.36732,1.15097,1.23881,0.49421,0.43599,0.3884,0.17491,0.24259,0.36934,0.20917,0.0082675,0.0082675,0.0082675
177,3884.72,1.33929,1.12758,1.21901,0.49757,0.41176,0.38974,0.16815,0.25209,0.45571,0.21056,0.0082576,0.0082576,0.0082576
178,3906.66,1.3316,1.10844,1.23603,0.56451,0.34948,0.34643,0.14808,0.25016,13.2582,0.2132,0.0082477,0.0082477,0.0082477
179,3928.27,1.32845,1.13114,1.21757,0.46691,0.46367,0.41786,0.19063,0.24095,1.05355,0.20598,0.0082378,0.0082378,0.0082378
180,3950.97,1.30561,1.07513,1.22947,0.46294,0.46713,0.38321,0.16951,0.24095,5.30101,0.20992,0.0082279,0.0082279,0.0082279
181,3972.04,1.31224,1.10814,1.23268,0.50494,0.47405,0.42067,0.19051,0.24011,5.7684,0.20953,0.008218,0.008218,0.008218
182,3993.66,1.33918,1.09983,1.24063,0.51192,0.49481,0.41995,0.1943,0.23738,7.51522,0.20609,0.0082081,0.0082081,0.0082081
183,4015.98,1.34332,1.09933,1.22951,0.54887,0.43945,0.40888,0.19391,0.23764,0.99271,0.20474,0.0081982,0.0081982,0.0081982
184,4040.24,1.31855,1.06241,1.24352,0.48389,0.45675,0.37772,0.16759,0.23971,0.85931,0.20669,0.0081883,0.0081883,0.0081883
185,4060.6,1.29088,1.06467,1.20155,0.55872,0.46021,0.39601,0.1786,0.24057,5.92716,0.20867,0.0081784,0.0081784,0.0081784
186,4083.64,1.3256,1.0866,1.22586,0.50872,0.45329,0.39176,0.17248,0.23846,12.3493,0.20843,0.0081685,0.0081685,0.0081685
187,4105.61,1.29293,1.05136,1.19791,0.54666,0.4548,0.39371,0.17973,0.24125,17.3793,0.21474,0.0081586,0.0081586,0.0081586
188,4126,1.30322,1.07068,1.20957,0.46272,0.49481,0.37255,0.16571,0.24097,1.14704,0.21364,0.0081487,0.0081487,0.0081487
189,4149.38,1.2952,1.09122,1.20505,0.44228,0.43599,0.33368,0.14147,0.24859,12.0701,0.21502,0.0081388,0.0081388,0.0081388
190,4168.5,1.33294,1.09129,1.22773,0.53754,0.42907,0.39625,0.17347,0.23839,1.34283,0.20193,0.0081289,0.0081289,0.0081289
191,4189.38,1.29855,1.0896,1.21272,0.4642,0.48565,0.38328,0.17472,0.24452,3.47145,0.20369,0.008119,0.008119,0.008119
192,4211.05,1.24873,1.05552,1.19407,0.55072,0.46232,0.4107,0.1769,0.24383,0.33299,0.21046,0.0081091,0.0081091,0.0081091
193,4233.05,1.28991,1.03392,1.21784,0.45355,0.43253,0.35489,0.16116,0.24217,22.8129,0.21418,0.0080992,0.0080992,0.0080992
194,4253.23,1.26668,1.00042,1.19316,0.49261,0.45675,0.41051,0.18796,0.23802,9.71157,0.20681,0.0080893,0.0080893,0.0080893
195,4275.08,1.31745,1.03603,1.21132,0.58952,0.46712,0.4236,0.18407,0.24018,5.60127,0.21029,0.0080794,0.0080794,0.0080794
196,4294.92,1.26354,1.02531,1.20907,0.49928,0.48443,0.42753,0.19207,0.23609,0.71001,0.20314,0.0080695,0.0080695,0.0080695
197,4315.19,1.28344,1.05109,1.21629,0.50059,0.45675,0.40821,0.18083,0.23965,0.46244,0.20754,0.0080596,0.0080596,0.0080596
198,4336.63,1.29156,1.05645,1.20669,0.53338,0.44637,0.39549,0.17284,0.24476,0.55109,0.20838,0.0080497,0.0080497,0.0080497
199,4356.88,1.27017,1.00796,1.18961,0.53443,0.48097,0.42032,0.19611,0.23983,0.24591,0.20745,0.0080398,0.0080398,0.0080398
200,4380.07,1.31087,1.04607,1.20068,0.47241,0.50813,0.40103,0.18423,0.2372,0.61844,0.21084,0.0080299,0.0080299,0.0080299
201,4402.06,1.29855,1.03133,1.20587,0.4613,0.46225,0.35546,0.16297,0.2504,11.1334,0.22009,0.00802,0.00802,0.00802
202,4422.17,1.27089,1.03447,1.19411,0.53571,0.49135,0.41193,0.17748,0.23998,4.4475,0.20634,0.0080101,0.0080101,0.0080101
203,4443.95,1.25327,1.02236,1.19783,0.55731,0.44637,0.39315,0.17561,0.24362,4.83846,0.21524,0.0080002,0.0080002,0.0080002
204,4465.91,1.28029,1.06111,1.20681,0.45089,0.52595,0.37689,0.16688,0.24969,0.75524,0.2221,0.0079903,0.0079903,0.0079903
205,4487.17,1.28111,1.00374,1.18989,0.48832,0.49135,0.39126,0.17912,0.24236,2.69177,0.21598,0.0079804,0.0079804,0.0079804
206,4508.7,1.25157,0.98862,1.17353,0.58854,0.48443,0.43477,0.19034,0.24213,0.905,0.21399,0.0079705,0.0079705,0.0079705
207,4530.16,1.25322,1.01268,1.17628,0.56048,0.47751,0.43246,0.19844,0.23713,0.38542,0.20505,0.0079606,0.0079606,0.0079606
208,4552.77,1.28092,1.01898,1.19489,0.5824,0.47059,0.42994,0.19412,0.24335,1.62648,0.20802,0.0079507,0.0079507,0.0079507
209,4574.46,1.2604,1.04943,1.18249,0.50903,0.41869,0.39122,0.17758,0.2407,19.4452,0.2065,0.0079408,0.0079408,0.0079408
210,4596.97,1.26028,1.01013,1.18237,0.48589,0.52595,0.42228,0.19097,0.24392,10.5606,0.20956,0.0079309,0.0079309,0.0079309
211,4617.36,1.26715,1.04971,1.20256,0.5644,0.44983,0.41193,0.18146,0.25141,4.63683,0.21962,0.007921,0.007921,0.007921
212,4638.57,1.26097,1.04768,1.17061,0.52423,0.43253,0.39242,0.1783,0.24207,0.73285,0.21182,0.0079111,0.0079111,0.0079111
213,4659.5,1.2143,0.9748,1.16508,0.52403,0.44983,0.39244,0.16783,0.24769,0.97735,0.21379,0.0079012,0.0079012,0.0079012
214,4680.93,1.28661,1.02118,1.19343,0.48174,0.44064,0.35519,0.15127,0.25506,0.91482,0.22491,0.0078913,0.0078913,0.0078913
215,4702.39,1.2594,0.99566,1.16824,0.51821,0.43599,0.38285,0.17303,0.24778,0.41032,0.22056,0.0078814,0.0078814,0.0078814
